[webGoogle]	875713	5105039	1	8	1	1	4728947	4672219	56728	1000	TopK	75	38835549301	3.75969e+11
[webGoogle]	875713	5105039	1	8	1	1	4855546	4799177	56369	1000	TopK	79	38870683209	3.94498e+11
[webGoogle]	875713	5105039	1	8	1	1	4760197	4703896	56301	1000	TopK	80	38798864099	3.82134e+11
[webGoogle]	875713	5105039	1	8	1	1	4785232	4728789	56443	1000	TopK	74	38921221660	3.84021e+11
[webGoogle]	875713	5105039	1	8	1	1	4797353	4740714	56639	1000	TopK	74	38863938908	3.865e+11
[webGoogle]	875713	5105039	1	8	1	1	4955415	4898537	56878	1000	TopK	86	38902415750	4.09922e+11
[webBS]	685230	7600595	1	64	1	64	865924	782601	83323	1000	64_1	150	1205021838	2.64061e+09
[webBS]	685230	7600595	1	64	1	64	869086	785448	83638	1000	64_1	166	1213785540	2.66001e+09
[webBS]	685230	7600595	1	64	1	64	868092	785197	82895	1000	64_1	161	1214809446	2.66061e+09
[webBS]	685230	7600595	1	64	1	64	885980	802677	83303	1000	64_1	189	1219522196	2.67124e+09
[webBS]	685230	7600595	1	64	1	64	869705	786196	83509	1000	64_1	158	1197112886	2.62407e+09
[webBS]	685230	7600595	1	64	1	64	881470	797940	83530	1000	64_1	149	1226610365	2.68954e+09
[webBS]	685230	7600595	1	64	1	64	880449	796868	83581	1000	64_1	169	1226801507	2.68829e+09
[webBS]	685230	7600595	1	64	1	64	893753	810512	83241	1000	64_1	158	1244918370	2.7283e+09
[webBS]	685230	7600595	1	64	1	64	880662	795681	84981	1000	64_1	160	1223889813	2.6837e+09
[webBS]	685230	7600595	1	64	1	64	876076	792302	83774	1000	64_1	161	1210964162	2.65549e+09
[webBS]	685230	7600595	1	64	1	64	6266718	4013387	2253331	1000	MBFS	152	102941569340	3.16229e+12
[webBS]	685230	7600595	1	64	1	64	6250653	3996108	2254545	1000	MBFS	153	102429677658	3.13916e+12
